source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,dip_url,sources,tfregulons_level
P27540,Q14185,ARNT,DOCK1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P27540,P10071,ARNT,GLI3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P27540,A1Z1Q3,ARNT,MACROD2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,Q15256,ARNT,PTPRR,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,Q15389,ARNT,ANGPT1,1,0,0,1,0,0,NA,DoRothEA;KEGG;ReMap,B
P27540,Q08629,ARNT,SPOCK1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,A1A5C7,ARNT,SLC22A23,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,Q8IUD2,ARNT,ERC1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P27540,O15344,ARNT,MID1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,O15372,ARNT,EIF3H,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,Q9UPZ6,ARNT,THSD7A,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P27540,P55283,ARNT,CDH4,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,Q9NT68,ARNT,TENM2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,Q53EP0,ARNT,FNDC3B,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P27540,P23468,ARNT,PTPRD,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P27540,Q8N2Q7,ARNT,NLGN1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P27540,Q4AE62,ARNT,GTDC1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P27540,P26232,ARNT,CTNNA2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,O94856,ARNT,NFASC,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,Q9ULH1,ARNT,ASAP1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,Q8NFP9,ARNT,NBEA,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,Q6DN90,ARNT,IQSEC1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P27540,Q658N2,ARNT,WSCD1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
O14867,Q9H9P5,BACH1,UNKL,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P10244,Q9UKE5,MYBL2,TNIK,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P10244,Q5VYV7,MYBL2,SLX4IP,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P10244,P49454,MYBL2,CENPF,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P10244,Q16667,MYBL2,CDKN3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P10244,P11388,MYBL2,TOP2A,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P10244,Q05682,MYBL2,CALD1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P10244,P07355,MYBL2,ANXA2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P10244,O14497,MYBL2,ARID1A,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P10244,O15056,MYBL2,SYNJ2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P10244,O95819,MYBL2,MAP4K4,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
O60315,P78509,ZEB2,RELN,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P48431,P78509,SOX2,RELN,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P08651,P09429,NFIC,HMGB1,1,1,0,1,1,0,NA,DoRothEA;RegNetwork;TRED;TRRUST,A
P15336,P09429,ATF2,HMGB1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q99717,P09429,SMAD5,HMGB1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13330,Q8TB05,MTA1,UBALD1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q68CP9,Q86Y37,ARID2,CACUL1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P32243,Q12965,OTX2,MYO1E,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P32243,Q02930,OTX2,CREB5,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P32243,P54750,OTX2,PDE1A,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P32243,Q5VZF2,OTX2,MBNL2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P32243,P56199,OTX2,ITGA1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P32243,Q9UBN4,OTX2,TRPC4,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P32243,Q9NRJ4,OTX2,TULP4,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P32243,Q8TE60,OTX2,ADAMTS18,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P32243,P10745,OTX2,RBP3,1,1,0,1,1,0,NA,DoRothEA;HTRI;HTRIdb;Signor;TRRUST,A
P32243,A4UGR9,OTX2,XIRP2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P32243,Q8N6Q1,OTX2,TMCO5A,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P32243,Q8NFP9,OTX2,NBEA,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P41182,Q6IE81,BCL6,JADE1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q02446,Q6IE81,SP4,JADE1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q15329,Q6IE81,E2F5,JADE1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q9BYV9,Q96D53,BACH2,COQ8B,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
Q13330,Q96D53,MTA1,COQ8B,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q02446,O75145,SP4,PPFIA3,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P56270,O75145,MAZ,PPFIA3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q99583,Q8WXG9,MNT,ADGRV1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P78545,Q8WXG9,ELF3,ADGRV1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q96EK4,Q96CD2,THAP11,PPCDC,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q99856,O75460,ARID3A,ERN1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q9UKL0,O75460,RCOR1,ERN1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q15329,Q13185,E2F5,CBX3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
O95948,Q96C24,ONECUT2,SYTL4,1,0,1,1,0,1,NA,DoRothEA;HTRI;HTRIdb;TRRUST,A
O75362,P46940,ZNF217,IQGAP1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q12772,O14908,SREBF2,GIPC1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q01196,O00329,RUNX1,PIK3CD,1,0,0,1,0,0,NA,DoRothEA;PAZAR;TRRUST,A
O14867,O00329,BACH1,PIK3CD,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
P48431,Q9BQ51,SOX2,PDCD1LG2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;PAZAR,C
O14770,B7ZAP0,MEIS2,RABGAP1L,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P08651,B7ZAP0,NFIC,RABGAP1L,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q12837,B7ZAP0,POU4F2,RABGAP1L,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P15336,B7ZAP0,ATF2,RABGAP1L,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P78545,B7ZAP0,ELF3,RABGAP1L,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q15672,B7ZAP0,TWIST1,RABGAP1L,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q01196,B7ZAP0,RUNX1,RABGAP1L,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
Q12778,B7ZAP0,FOXO1,RABGAP1L,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P48431,B7ZAP0,SOX2,RABGAP1L,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
Q9BTC8,B7ZAP0,MTA3,RABGAP1L,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q15596,B7ZAP0,NCOA2,RABGAP1L,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q12772,Q96DR4,SREBF2,STARD4,1,1,0,1,1,0,NA,ARACNe-GTEx;DoRothEA;ENCODE_proximal;TFactS,A
O15409,Q03405,FOXP2,PLAUR,1,1,0,1,1,0,NA,DoRothEA;HTRI;HTRIdb;TRRUST,A
O15409,O14770,FOXP2,MEIS2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q12837,O15409,POU4F2,FOXP2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
O15409,Q9UHC6,FOXP2,CNTNAP2,1,0,1,1,0,1,NA,DoRothEA;HTRI;HTRIdb;TRRUST,A
O15409,Q15758,FOXP2,SLC1A5,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O15409,O75962,FOXP2,TRIO,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
O15409,Q01196,FOXP2,RUNX1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
O15409,O00154,FOXP2,ACOT7,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
O15409,Q9Y2E4,FOXP2,DIP2C,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O15409,Q01664,FOXP2,TFAP4,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
O15409,Q5T1R4,FOXP2,HIVEP3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
O15409,P35398,FOXP2,RORA,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
O15409,O43251,FOXP2,RBFOX2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O15409,Q8TDF5,FOXP2,NETO1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
O15409,Q13635,FOXP2,PTCH1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
O15409,Q9HAU0,FOXP2,PLEKHA5,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P48431,O15409,SOX2,FOXP2,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
O15409,Q9H8N7,FOXP2,ZNF395,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
O15409,P08069,FOXP2,IGF1R,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O15409,Q8NBE8,FOXP2,KLHL23,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O15409,Q92692,FOXP2,NECTIN2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O15409,Q9NR80,FOXP2,ARHGEF4,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P03372,P02647,ESR1,APOA1,1,0,0,1,0,0,NA,DoRothEA;PAZAR;RegNetwork;TRED,A
Q07869,P02647,PPARA,APOA1,1,0,0,1,0,0,NA,DoRothEA;KEGG;RegNetwork;TRED,A
P53539,Q13950,FOSB,RUNX2,1,0,0,1,0,0,NA,DoRothEA;FANTOM4;HOCOMOCO_v11,C
O00716,P04198,E2F3,MYCN,1,1,0,1,1,0,NA,DoRothEA;HTRI;HTRIdb;TFactS,A
O00716,P33993,E2F3,MCM7,1,1,0,1,1,0,NA,DoRothEA;JASPAR_v2018;TFactS,A
Q16665,O00716,HIF1A,E2F3,1,1,0,1,1,0,NA,ARACNe-GTEx;DoRothEA;TRRUST,A
O00716,Q14566,E2F3,MCM6,1,1,0,1,1,0,NA,ARACNe-GTEx;DoRothEA;JASPAR_v2018;TFactS,A
Q12772,Q96Q05,SREBF2,TRAPPC9,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;JASPAR_v2018;ReMap,B
P03372,Q96Q05,ESR1,TRAPPC9,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
Q15672,Q96Q05,TWIST1,TRAPPC9,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
P48431,Q96Q05,SOX2,TRAPPC9,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
O15516,Q96Q05,CLOCK,TRAPPC9,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
O15178,Q96Q05,TBXT,TRAPPC9,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q9BQ70,Q96H55,TCF25,MYO19,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P56270,Q9BXK1,MAZ,KLF16,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13330,Q6ZS17,MTA1,RIPOR1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P06401,P78560,PGR,CRADD,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P17010,A6NHR9,ZFX,SMCHD1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q9GZV8,P22748,PRDM14,CA4,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
Q9UN79,P14543,SOX13,NID1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q01196,Q5T890,RUNX1,ERCC6L2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;PAZAR,C
P19419,Q5T890,ELK1,ERCC6L2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q9GZV8,Q8N3C7,PRDM14,CLIP4,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;PAZAR,C
O14867,Q8N3C7,BACH1,CLIP4,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;HOCOMOCO_v11;ReMap,B
Q14582,P11926,MXD4,ODC1,1,0,0,1,0,0,NA,DoRothEA;HTRI;HTRIdb;TRRUST,A
P67809,P52292,YBX1,KPNA2,1,0,1,1,0,1,NA,ARACNe-GTEx;DoRothEA;TRRUST,A
P67809,P45452,YBX1,MMP13,1,0,1,1,0,1,NA,DoRothEA;HTRI;HTRIdb;Signor;TRRUST,A
P67809,P00533,YBX1,EGFR,1,1,0,1,1,0,NA,DoRothEA;HTRI;HTRIdb;TRRUST,A
P67809,P63165,YBX1,SUMO1,1,0,1,1,0,1,NA,ARACNe-GTEx;DoRothEA;TRRUST,A
Q14209,P04198,E2F2,MYCN,1,1,0,1,1,0,NA,DoRothEA;HTRI;HTRIdb;TFactS,A
P03372,Q14209,ESR1,E2F2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;PAZAR,C
Q14209,P33993,E2F2,MCM7,1,1,0,1,1,0,NA,DoRothEA;HOCOMOCO_v11;TFactS,A
Q14209,Q9BWT1,E2F2,CDCA7,1,1,0,1,1,0,NA,ARACNe-GTEx;DoRothEA;TFactS,A
Q14209,O00444,E2F2,PLK4,1,1,0,1,1,0,NA,ARACNe-GTEx;DoRothEA;TFactS,A
Q14209,Q92879,E2F2,CELF1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;RegNetwork;TRED,C
Q14209,Q14566,E2F2,MCM6,1,1,0,1,1,0,NA,ARACNe-GTEx;DoRothEA;HOCOMOCO_v11;TFactS,A
Q14209,Q9GZN1,E2F2,ACTR6,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;RegNetwork;TRED,C
Q14209,Q7L590,E2F2,MCM10,1,1,0,1,1,0,NA,ARACNe-GTEx;DoRothEA;TFactS,A
O43889,Q9BRQ6,CREB3,CHCHD6,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O43889,Q8TCT9,CREB3,HM13,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;JASPAR_v2018;ReMap,B
O43889,P53801,CREB3,PTTG1IP,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O43889,Q01196,CREB3,RUNX1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
O43889,P10124,CREB3,SRGN,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
O43889,Q9NXW2,CREB3,DNAJB12,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O43889,O76041,CREB3,NEBL,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O43889,Q8WXE9,CREB3,STON2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O43889,Q96EV8,CREB3,DTNBP1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O43889,Q9NW15,CREB3,ANO10,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O43889,O43504,CREB3,LAMTOR5,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P03372,P55210,ESR1,CASP7,1,0,0,1,0,0,NA,DoRothEA;ENCODE_proximal;HOCOMOCO_v11;JASPAR_v2018;PAZAR,C
O75398,Q96HE8,DEAF1,TMEM80,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O75398,P60763,DEAF1,RAC3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O75398,Q6PCT2,DEAF1,FBXL19,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O75398,Q96N19,DEAF1,GPR137,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
O75398,Q96BM1,DEAF1,ANKRD9,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P10275,Q14738,AR,PPP2R5D,1,0,0,1,0,0,NA,DoRothEA;DoRothEA_reviews,A
Q99583,Q92797,MNT,SYMPK,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q96EK4,Q92797,THAP11,SYMPK,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P03372,O15394,ESR1,NCAM2,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
Q9UIS9,Q15428,MBD1,SF3A2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P41182,Q9NRW4,BCL6,DUSP22,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q04206,Q9NRW4,RELA,DUSP22,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;JASPAR_v2018;ReMap,B
Q01196,Q13576,RUNX1,IQGAP2,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
Q13422,Q13576,IKZF1,IQGAP2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P50549,Q13576,ETV1,IQGAP2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P22736,Q70SY1,NR4A1,CREB3L2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q15672,Q70SY1,TWIST1,CREB3L2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
O60315,Q70SY1,ZEB2,CREB3L2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P06401,Q70SY1,PGR,CREB3L2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q70SY1,Q8TCG5,CREB3L2,CPT1C,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;KEGG,C
Q04206,Q8IZL2,RELA,MAML2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
P48431,Q8IZL2,SOX2,MAML2,1,0,0,1,0,0,NA,DoRothEA;PAZAR;ReMap,B
O15516,Q9BRQ6,CLOCK,CHCHD6,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q99583,P55199,MNT,ELL,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q01196,P55199,RUNX1,ELL,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q01664,P55199,TFAP4,ELL,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q14653,Q9UPN4,IRF3,CEP131,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
P42226,P08514,STAT6,ITGA2B,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;TRRUST,C
Q13886,O95544,KLF9,NADK,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,Q92503,KLF9,SEC14L1,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13886,P47736,KLF9,RAP1GAP,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,P08651,KLF9,NFIC,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13886,Q8IXK0,KLF9,PHC2,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13886,Q07912,KLF9,TNK2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,P52735,KLF9,VAV2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,P16435,KLF9,POR,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,Q63HR2,KLF9,TNS2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,O14526,KLF9,FCHO1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,Q96NU1,KLF9,SAMD11,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,Q92870,KLF9,APBB2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,P62166,KLF9,NCS1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,P56945,KLF9,BCAR1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,Q14865,KLF9,ARID5B,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13886,P54760,KLF9,EPHB4,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,Q13574,KLF9,DGKZ,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13886,O15056,KLF9,SYNJ2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,Q5TF58,KLF9,IFFO2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,Q5T1R4,KLF9,HIVEP3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
P49716,Q13886,CEBPD,KLF9,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13886,Q99576,KLF9,TSC22D3,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13886,P00533,KLF9,EGFR,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13886,Q86UU1,KLF9,PHLDB1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,Q9Y618,KLF9,NCOR2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,P57721,KLF9,PCBP3,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,Q5VU97,KLF9,CACHD1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,Q13796,KLF9,SHROOM2,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q12778,Q13886,FOXO1,KLF9,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13886,P12814,KLF9,ACTN1,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,Q8N556,KLF9,AFAP1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,Q8N5R6,KLF9,CCDC33,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,P37235,KLF9,HPCAL1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;JASPAR_v2018;ReMap,C
Q13886,Q96B97,KLF9,SH3KBP1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,Q9H2D6,KLF9,TRIOBP,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,Q8NES3,KLF9,LFNG,1,0,0,1,0,0,NA,ARACNe-GTEx;DoRothEA;ReMap,C
Q13886,Q6DN90,KLF9,IQSEC1,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
Q13886,Q9NQC1,KLF9,JADE2,1,0,0,1,0,0,NA,DoRothEA;JASPAR_v2018;ReMap,C
Q13886,Q9ULP9,KLF9,TBC1D24,1,0,0,1,0,0,NA,DoRothEA;HOCOMOCO_v11;ReMap,C
